"group","time","surv","n_risk","strata","repeat_id","signature"
"High",48,0.0416666666666667,5,"group=High",51,"Plasma-5"
"Low",48,0.228058410864346,27,"group=Low",51,"Plasma-5"
"High",49,0.0416666666666667,5,"group=High",51,"Plasma-5"
"Low",49,0.228058410864346,27,"group=Low",51,"Plasma-5"
"High",50,0.0333333333333333,4,"group=High",51,"Plasma-5"
"Low",50,0.228058410864346,27,"group=Low",51,"Plasma-5"
"High",51,0.025,3,"group=High",51,"Plasma-5"
"Low",51,0.228058410864346,27,"group=Low",51,"Plasma-5"
"High",52,0.025,3,"group=High",51,"Plasma-5"
"Low",52,0.211165195244765,25,"group=Low",51,"Plasma-5"
"High",53,0.0166666666666667,2,"group=High",51,"Plasma-5"
"Low",53,0.211165195244765,25,"group=Low",51,"Plasma-5"
"High",54,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",54,0.211165195244765,25,"group=Low",51,"Plasma-5"
"High",55,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",55,0.211165195244765,25,"group=Low",51,"Plasma-5"
"High",56,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",56,0.211165195244765,25,"group=Low",51,"Plasma-5"
"High",57,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",57,0.202718587434974,24,"group=Low",51,"Plasma-5"
"High",58,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",58,0.202718587434974,24,"group=Low",51,"Plasma-5"
"High",59,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",59,0.194271979625183,23,"group=Low",51,"Plasma-5"
"High",60,0.00833333333333333,1,"group=High",51,"Plasma-5"
"Low",60,0.185825371815393,22,"group=Low",51,"Plasma-5"
"High",61,0,0,"group=High",51,"Plasma-5"
"Low",61,0.177378764005602,21,"group=Low",51,"Plasma-5"
"High",62,0,0,"group=High",51,"Plasma-5"
"Low",62,0.177378764005602,21,"group=Low",51,"Plasma-5"
"High",63,0,0,"group=High",51,"Plasma-5"
"Low",63,0.168043039584255,19,"group=Low",51,"Plasma-5"
"High",64,0,0,"group=High",51,"Plasma-5"
"Low",64,0.158707315162907,17,"group=Low",51,"Plasma-5"
"High",65,0,0,"group=High",51,"Plasma-5"
"Low",65,0.158707315162907,17,"group=Low",51,"Plasma-5"
"High",66,0,0,"group=High",51,"Plasma-5"
"Low",66,0.158707315162907,15,"group=Low",51,"Plasma-5"
"High",67,0,0,"group=High",51,"Plasma-5"
"Low",67,0.158707315162907,15,"group=Low",51,"Plasma-5"
"High",68,0,0,"group=High",51,"Plasma-5"
"Low",68,0.158707315162907,15,"group=Low",51,"Plasma-5"
"High",69,0,0,"group=High",51,"Plasma-5"
"Low",69,0.14812682748538,14,"group=Low",51,"Plasma-5"
"High",70,0,0,"group=High",51,"Plasma-5"
"Low",70,0.14812682748538,14,"group=Low",51,"Plasma-5"
"High",71,0,0,"group=High",51,"Plasma-5"
"Low",71,0.137546339807853,13,"group=Low",51,"Plasma-5"
"High",72,0,0,"group=High",51,"Plasma-5"
"Low",72,0.137546339807853,13,"group=Low",51,"Plasma-5"
"High",73,0,0,"group=High",51,"Plasma-5"
"Low",73,0.137546339807853,12,"group=Low",51,"Plasma-5"
"High",74,0,0,"group=High",51,"Plasma-5"
"Low",74,0.137546339807853,11,"group=Low",51,"Plasma-5"
"High",75,0,0,"group=High",51,"Plasma-5"
"Low",75,0.137546339807853,9,"group=Low",51,"Plasma-5"
"High",76,0,0,"group=High",51,"Plasma-5"
"Low",76,0.137546339807853,9,"group=Low",51,"Plasma-5"
"High",77,0,0,"group=High",51,"Plasma-5"
"Low",77,0.137546339807853,9,"group=Low",51,"Plasma-5"
"High",78,0,0,"group=High",51,"Plasma-5"
"Low",78,0.137546339807853,9,"group=Low",51,"Plasma-5"
"High",79,0,0,"group=High",51,"Plasma-5"
"Low",79,0.137546339807853,8,"group=Low",51,"Plasma-5"
"High",80,0,0,"group=High",51,"Plasma-5"
"Low",80,0.137546339807853,8,"group=Low",51,"Plasma-5"
"High",81,0,0,"group=High",51,"Plasma-5"
"Low",81,0.120353047331871,7,"group=Low",51,"Plasma-5"
"High",82,0,0,"group=High",51,"Plasma-5"
"Low",82,0.120353047331871,7,"group=Low",51,"Plasma-5"
"High",83,0,0,"group=High",51,"Plasma-5"
"Low",83,0.10315975485589,6,"group=Low",51,"Plasma-5"
"High",84,0,0,"group=High",51,"Plasma-5"
"Low",84,0.10315975485589,6,"group=Low",51,"Plasma-5"
"High",85,0,0,"group=High",51,"Plasma-5"
"Low",85,0.10315975485589,5,"group=Low",51,"Plasma-5"
"High",86,0,0,"group=High",51,"Plasma-5"
"Low",86,0.10315975485589,5,"group=Low",51,"Plasma-5"
"High",87,0,0,"group=High",51,"Plasma-5"
"Low",87,0.10315975485589,5,"group=Low",51,"Plasma-5"
"High",88,0,0,"group=High",51,"Plasma-5"
"Low",88,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",89,0,0,"group=High",51,"Plasma-5"
"Low",89,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",90,0,0,"group=High",51,"Plasma-5"
"Low",90,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",91,0,0,"group=High",51,"Plasma-5"
"Low",91,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",92,0,0,"group=High",51,"Plasma-5"
"Low",92,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",93,0,0,"group=High",51,"Plasma-5"
"Low",93,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",94,0,0,"group=High",51,"Plasma-5"
"Low",94,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",95,0,0,"group=High",51,"Plasma-5"
"Low",95,0.0825278038847118,4,"group=Low",51,"Plasma-5"
"High",96,0,0,"group=High",51,"Plasma-5"
"Low",96,0.0825278038847118,3,"group=Low",51,"Plasma-5"
"High",97,0,0,"group=High",51,"Plasma-5"
"Low",97,0.0825278038847118,3,"group=Low",51,"Plasma-5"
"High",98,0,0,"group=High",51,"Plasma-5"
"Low",98,0.0825278038847118,3,"group=Low",51,"Plasma-5"
"High",99,0,0,"group=High",51,"Plasma-5"
"Low",99,0.0825278038847118,3,"group=Low",51,"Plasma-5"
"High",100,0,0,"group=High",51,"Plasma-5"
"Low",100,0.0825278038847118,3,"group=Low",51,"Plasma-5"
"High",0,1,128,"group=High",52,"Plasma-5"
"Low",0,1,120,"group=Low",52,"Plasma-5"
"High",1,0.9921875,127,"group=High",52,"Plasma-5"
"Low",1,0.991666666666667,119,"group=Low",52,"Plasma-5"
"High",2,0.9375,121,"group=High",52,"Plasma-5"
"Low",2,0.958333333333334,115,"group=Low",52,"Plasma-5"
"High",3,0.8671875,114,"group=High",52,"Plasma-5"
"Low",3,0.9,109,"group=Low",52,"Plasma-5"
"High",4,0.828125,107,"group=High",52,"Plasma-5"
"Low",4,0.883333333333334,107,"group=Low",52,"Plasma-5"
"High",5,0.796875,102,"group=High",52,"Plasma-5"
"Low",5,0.85,102,"group=Low",52,"Plasma-5"
"High",6,0.7734375,99,"group=High",52,"Plasma-5"
"Low",6,0.791666666666667,95,"group=Low",52,"Plasma-5"
"High",7,0.7265625,93,"group=High",52,"Plasma-5"
"Low",7,0.766666666666667,93,"group=Low",52,"Plasma-5"
"High",8,0.6796875,89,"group=High",52,"Plasma-5"
"Low",8,0.75,90,"group=Low",52,"Plasma-5"
"High",9,0.65625,86,"group=High",52,"Plasma-5"
"Low",9,0.691666666666667,83,"group=Low",52,"Plasma-5"
"High",10,0.5859375,75,"group=High",52,"Plasma-5"
"Low",10,0.666666666666667,80,"group=Low",52,"Plasma-5"
"High",11,0.5390625,70,"group=High",52,"Plasma-5"
"Low",11,0.641666666666667,77,"group=Low",52,"Plasma-5"
"High",12,0.484375,63,"group=High",52,"Plasma-5"
"Low",12,0.625,75,"group=Low",52,"Plasma-5"
"High",13,0.421875,54,"group=High",52,"Plasma-5"
"Low",13,0.616666666666667,74,"group=Low",52,"Plasma-5"
"High",14,0.40625,52,"group=High",52,"Plasma-5"
"Low",14,0.583333333333334,71,"group=Low",52,"Plasma-5"
"High",15,0.359375,46,"group=High",52,"Plasma-5"
"Low",15,0.575,69,"group=Low",52,"Plasma-5"
"High",16,0.3359375,43,"group=High",52,"Plasma-5"
"Low",16,0.566666666666667,68,"group=Low",52,"Plasma-5"
"High",17,0.3203125,41,"group=High",52,"Plasma-5"
"Low",17,0.558333333333334,67,"group=Low",52,"Plasma-5"
"High",18,0.2890625,37,"group=High",52,"Plasma-5"
"Low",18,0.541666666666667,65,"group=Low",52,"Plasma-5"
"High",19,0.265625,34,"group=High",52,"Plasma-5"
"Low",19,0.516666666666667,63,"group=Low",52,"Plasma-5"
"High",20,0.265625,34,"group=High",52,"Plasma-5"
"Low",20,0.483333333333334,58,"group=Low",52,"Plasma-5"
"High",21,0.2421875,31,"group=High",52,"Plasma-5"
"Low",21,0.458333333333334,55,"group=Low",52,"Plasma-5"
"High",22,0.2265625,29,"group=High",52,"Plasma-5"
"Low",22,0.45,54,"group=Low",52,"Plasma-5"
"High",23,0.2265625,29,"group=High",52,"Plasma-5"
"Low",23,0.416666666666667,50,"group=Low",52,"Plasma-5"
"High",24,0.1796875,24,"group=High",52,"Plasma-5"
"Low",24,0.399826388888889,48,"group=Low",52,"Plasma-5"
"High",25,0.1640625,22,"group=High",52,"Plasma-5"
"Low",25,0.3828125,45,"group=Low",52,"Plasma-5"
"High",26,0.1640625,21,"group=High",52,"Plasma-5"
"Low",26,0.357291666666667,42,"group=Low",52,"Plasma-5"
"High",27,0.15625,20,"group=High",52,"Plasma-5"
"Low",27,0.340277777777778,40,"group=Low",52,"Plasma-5"
"High",28,0.15625,20,"group=High",52,"Plasma-5"
"Low",28,0.340277777777778,40,"group=Low",52,"Plasma-5"
"High",29,0.1328125,17,"group=High",52,"Plasma-5"
"Low",29,0.340277777777778,40,"group=Low",52,"Plasma-5"
"High",30,0.125,16,"group=High",52,"Plasma-5"
"Low",30,0.331552706552707,39,"group=Low",52,"Plasma-5"
"High",31,0.1171875,15,"group=High",52,"Plasma-5"
"Low",31,0.322827635327636,37,"group=Low",52,"Plasma-5"
"High",32,0.1171875,15,"group=High",52,"Plasma-5"
"Low",32,0.305377492877493,35,"group=Low",52,"Plasma-5"
"High",33,0.1171875,15,"group=High",52,"Plasma-5"
"Low",33,0.296652421652422,34,"group=Low",52,"Plasma-5"
"High",34,0.109375,14,"group=High",52,"Plasma-5"
"Low",34,0.27920227920228,32,"group=Low",52,"Plasma-5"
"High",35,0.109375,14,"group=High",52,"Plasma-5"
"Low",35,0.27920227920228,32,"group=Low",52,"Plasma-5"
"High",36,0.109375,14,"group=High",52,"Plasma-5"
"Low",36,0.270477207977208,31,"group=Low",52,"Plasma-5"
"High",37,0.109375,14,"group=High",52,"Plasma-5"
"Low",37,0.253027065527066,29,"group=Low",52,"Plasma-5"
"High",38,0.09375,12,"group=High",52,"Plasma-5"
"Low",38,0.244301994301995,28,"group=Low",52,"Plasma-5"
"High",39,0.09375,12,"group=High",52,"Plasma-5"
"Low",39,0.226851851851852,26,"group=Low",52,"Plasma-5"
"High",40,0.09375,12,"group=High",52,"Plasma-5"
"Low",40,0.226851851851852,26,"group=Low",52,"Plasma-5"
"High",41,0.0859375,11,"group=High",52,"Plasma-5"
"Low",41,0.226851851851852,26,"group=Low",52,"Plasma-5"
"High",42,0.0859375,11,"group=High",52,"Plasma-5"
"Low",42,0.226851851851852,26,"group=Low",52,"Plasma-5"
"High",43,0.0859375,11,"group=High",52,"Plasma-5"
"Low",43,0.226851851851852,26,"group=Low",52,"Plasma-5"
"High",44,0.0859375,11,"group=High",52,"Plasma-5"
"Low",44,0.226851851851852,26,"group=Low",52,"Plasma-5"
"High",45,0.06875,8,"group=High",52,"Plasma-5"
"Low",45,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",46,0.06015625,7,"group=High",52,"Plasma-5"
"Low",46,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",47,0.06015625,7,"group=High",52,"Plasma-5"
"Low",47,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",48,0.06015625,7,"group=High",52,"Plasma-5"
"Low",48,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",49,0.06015625,7,"group=High",52,"Plasma-5"
"Low",49,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",50,0.0515625,6,"group=High",52,"Plasma-5"
"Low",50,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",51,0.04296875,5,"group=High",52,"Plasma-5"
"Low",51,0.218126780626781,25,"group=Low",52,"Plasma-5"
"High",52,0.04296875,5,"group=High",52,"Plasma-5"
"Low",52,0.200676638176638,23,"group=Low",52,"Plasma-5"
"High",53,0.034375,4,"group=High",52,"Plasma-5"
"Low",53,0.200676638176638,23,"group=Low",52,"Plasma-5"
"High",54,0.02578125,3,"group=High",52,"Plasma-5"
"Low",54,0.200676638176638,23,"group=Low",52,"Plasma-5"
"High",55,0.02578125,3,"group=High",52,"Plasma-5"
"Low",55,0.200676638176638,23,"group=Low",52,"Plasma-5"
"High",56,0.02578125,3,"group=High",52,"Plasma-5"
"Low",56,0.200676638176638,23,"group=Low",52,"Plasma-5"
"High",57,0.02578125,3,"group=High",52,"Plasma-5"
"Low",57,0.191951566951567,22,"group=Low",52,"Plasma-5"
"High",58,0.02578125,3,"group=High",52,"Plasma-5"
"Low",58,0.191951566951567,22,"group=Low",52,"Plasma-5"
"High",59,0.02578125,3,"group=High",52,"Plasma-5"
"Low",59,0.183226495726496,21,"group=Low",52,"Plasma-5"
"High",60,0.02578125,3,"group=High",52,"Plasma-5"
"Low",60,0.174501424501425,20,"group=Low",52,"Plasma-5"
"High",61,0.0171875,2,"group=High",52,"Plasma-5"
"Low",61,0.165776353276354,19,"group=Low",52,"Plasma-5"
"High",62,0.0171875,2,"group=High",52,"Plasma-5"
"Low",62,0.165776353276354,19,"group=Low",52,"Plasma-5"
"High",63,0.0171875,2,"group=High",52,"Plasma-5"
"Low",63,0.156024803083627,17,"group=Low",52,"Plasma-5"
"High",64,0.0171875,2,"group=High",52,"Plasma-5"
"Low",64,0.1462732528909,15,"group=Low",52,"Plasma-5"
"High",65,0.0171875,2,"group=High",52,"Plasma-5"
"Low",65,0.1462732528909,15,"group=Low",52,"Plasma-5"
"High",66,0.0171875,2,"group=High",52,"Plasma-5"
"Low",66,0.1462732528909,13,"group=Low",52,"Plasma-5"
"High",67,0.0171875,2,"group=High",52,"Plasma-5"
"Low",67,0.1462732528909,13,"group=Low",52,"Plasma-5"
"High",68,0.0171875,2,"group=High",52,"Plasma-5"
"Low",68,0.1462732528909,13,"group=Low",52,"Plasma-5"
"High",69,0.0171875,2,"group=High",52,"Plasma-5"
"Low",69,0.135021464206985,12,"group=Low",52,"Plasma-5"
"High",70,0.0171875,2,"group=High",52,"Plasma-5"
"Low",70,0.135021464206985,12,"group=Low",52,"Plasma-5"
"High",71,0.0171875,2,"group=High",52,"Plasma-5"
"Low",71,0.123769675523069,11,"group=Low",52,"Plasma-5"
"High",72,0.0171875,2,"group=High",52,"Plasma-5"
"Low",72,0.123769675523069,11,"group=Low",52,"Plasma-5"
"High",73,0.0171875,2,"group=High",52,"Plasma-5"
"Low",73,0.123769675523069,10,"group=Low",52,"Plasma-5"
"High",74,0.0171875,2,"group=High",52,"Plasma-5"
"Low",74,0.123769675523069,9,"group=Low",52,"Plasma-5"
"High",75,0.0171875,2,"group=High",52,"Plasma-5"
"Low",75,0.123769675523069,7,"group=Low",52,"Plasma-5"
"High",76,0.0171875,2,"group=High",52,"Plasma-5"
"Low",76,0.123769675523069,7,"group=Low",52,"Plasma-5"
"High",77,0.0171875,2,"group=High",52,"Plasma-5"
"Low",77,0.123769675523069,7,"group=Low",52,"Plasma-5"
"High",78,0.0171875,2,"group=High",52,"Plasma-5"
"Low",78,0.123769675523069,7,"group=Low",52,"Plasma-5"
"High",79,0.0171875,2,"group=High",52,"Plasma-5"
"Low",79,0.123769675523069,6,"group=Low",52,"Plasma-5"
"High",80,0.0171875,2,"group=High",52,"Plasma-5"
"Low",80,0.123769675523069,6,"group=Low",52,"Plasma-5"
"High",81,0.0171875,2,"group=High",52,"Plasma-5"
"Low",81,0.103141396269225,5,"group=Low",52,"Plasma-5"
"High",82,0.0171875,2,"group=High",52,"Plasma-5"
"Low",82,0.103141396269225,5,"group=Low",52,"Plasma-5"
"High",83,0.0171875,2,"group=High",52,"Plasma-5"
"Low",83,0.0825131170153796,4,"group=Low",52,"Plasma-5"
"High",84,0.0171875,2,"group=High",52,"Plasma-5"
"Low",84,0.0825131170153796,4,"group=Low",52,"Plasma-5"
"High",85,0.0171875,1,"group=High",52,"Plasma-5"
"Low",85,0.0825131170153796,4,"group=Low",52,"Plasma-5"
"High",86,0.0171875,1,"group=High",52,"Plasma-5"
"Low",86,0.0825131170153796,4,"group=Low",52,"Plasma-5"
"High",87,0.0171875,1,"group=High",52,"Plasma-5"
"Low",87,0.0825131170153796,4,"group=Low",52,"Plasma-5"
"High",88,0.0171875,1,"group=High",52,"Plasma-5"
"Low",88,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",89,0.0171875,1,"group=High",52,"Plasma-5"
"Low",89,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",90,0.0171875,1,"group=High",52,"Plasma-5"
"Low",90,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",91,0.0171875,1,"group=High",52,"Plasma-5"
"Low",91,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",92,0.0171875,1,"group=High",52,"Plasma-5"
"Low",92,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",93,0.0171875,1,"group=High",52,"Plasma-5"
"Low",93,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",94,0.0171875,1,"group=High",52,"Plasma-5"
"Low",94,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",95,0.0171875,1,"group=High",52,"Plasma-5"
"Low",95,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",96,0.0171875,0,"group=High",52,"Plasma-5"
"Low",96,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",97,0.0171875,0,"group=High",52,"Plasma-5"
"Low",97,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",98,0.0171875,0,"group=High",52,"Plasma-5"
"Low",98,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",99,0.0171875,0,"group=High",52,"Plasma-5"
"Low",99,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",100,0.0171875,0,"group=High",52,"Plasma-5"
"Low",100,0.0618848377615347,3,"group=Low",52,"Plasma-5"
"High",0,1,120,"group=High",53,"Plasma-5"
"Low",0,1,128,"group=Low",53,"Plasma-5"
"High",1,0.991666666666667,119,"group=High",53,"Plasma-5"
"Low",1,0.9921875,127,"group=Low",53,"Plasma-5"
"High",2,0.95,115,"group=High",53,"Plasma-5"
"Low",2,0.9453125,121,"group=Low",53,"Plasma-5"
"High",3,0.891666666666667,109,"group=High",53,"Plasma-5"
"Low",3,0.875,114,"group=Low",53,"Plasma-5"
"High",4,0.85,102,"group=High",53,"Plasma-5"
"Low",4,0.859375,112,"group=Low",53,"Plasma-5"
"High",5,0.816666666666667,98,"group=High",53,"Plasma-5"
"Low",5,0.828125,106,"group=Low",53,"Plasma-5"
"High",6,0.775,93,"group=High",53,"Plasma-5"
"Low",6,0.7890625,101,"group=Low",53,"Plasma-5"
"High",7,0.725,87,"group=High",53,"Plasma-5"
"Low",7,0.765625,99,"group=Low",53,"Plasma-5"
"High",8,0.666666666666667,82,"group=High",53,"Plasma-5"
"Low",8,0.7578125,97,"group=Low",53,"Plasma-5"
"High",9,0.641666666666667,79,"group=High",53,"Plasma-5"
"Low",9,0.703125,90,"group=Low",53,"Plasma-5"
"High",10,0.575000000000001,69,"group=High",53,"Plasma-5"
"Low",10,0.671875,86,"group=Low",53,"Plasma-5"
"High",11,0.541666666666667,65,"group=High",53,"Plasma-5"
"Low",11,0.6328125,82,"group=Low",53,"Plasma-5"
"High",12,0.508333333333334,61,"group=High",53,"Plasma-5"
"Low",12,0.59375,77,"group=Low",53,"Plasma-5"
"High",13,0.441666666666667,53,"group=High",53,"Plasma-5"
"Low",13,0.5859375,75,"group=Low",53,"Plasma-5"
"High",14,0.416666666666667,51,"group=High",53,"Plasma-5"
"Low",14,0.5625,72,"group=Low",53,"Plasma-5"
"High",15,0.375,45,"group=High",53,"Plasma-5"
"Low",15,0.546875,70,"group=Low",53,"Plasma-5"
"High",16,0.35,42,"group=High",53,"Plasma-5"
"Low",16,0.5390625,69,"group=Low",53,"Plasma-5"
"High",17,0.333333333333334,40,"group=High",53,"Plasma-5"
"Low",17,0.53125,68,"group=Low",53,"Plasma-5"
"High",18,0.291666666666667,35,"group=High",53,"Plasma-5"
"Low",18,0.5234375,67,"group=Low",53,"Plasma-5"
"High",19,0.275,33,"group=High",53,"Plasma-5"
"Low",19,0.4921875,64,"group=Low",53,"Plasma-5"
"High",20,0.266666666666667,32,"group=High",53,"Plasma-5"
"Low",20,0.46875,60,"group=Low",53,"Plasma-5"
"High",21,0.233333333333334,28,"group=High",53,"Plasma-5"
"Low",21,0.453125,58,"group=Low",53,"Plasma-5"
"High",22,0.225,27,"group=High",53,"Plasma-5"
"Low",22,0.4375,56,"group=Low",53,"Plasma-5"
"High",23,0.216666666666667,26,"group=High",53,"Plasma-5"
"Low",23,0.4140625,53,"group=Low",53,"Plasma-5"
"High",24,0.166666666666667,21,"group=High",53,"Plasma-5"
"Low",24,0.39828431372549,51,"group=Low",53,"Plasma-5"
"High",25,0.15,19,"group=High",53,"Plasma-5"
"Low",25,0.38235294117647,48,"group=Low",53,"Plasma-5"
"High",26,0.141666666666667,17,"group=High",53,"Plasma-5"
"Low",26,0.366421568627451,46,"group=Low",53,"Plasma-5"
"High",27,0.133333333333333,16,"group=High",53,"Plasma-5"
"Low",27,0.350490196078431,44,"group=Low",53,"Plasma-5"
"High",28,0.133333333333333,16,"group=High",53,"Plasma-5"
"Low",28,0.350490196078431,44,"group=Low",53,"Plasma-5"
"High",29,0.108333333333333,13,"group=High",53,"Plasma-5"
"Low",29,0.350490196078431,44,"group=Low",53,"Plasma-5"
"High",30,0.1,12,"group=High",53,"Plasma-5"
"Low",30,0.34233926128591,43,"group=Low",53,"Plasma-5"
"High",31,0.0916666666666667,11,"group=High",53,"Plasma-5"
"Low",31,0.334188326493388,41,"group=Low",53,"Plasma-5"
"High",32,0.0916666666666667,11,"group=High",53,"Plasma-5"
"Low",32,0.317886456908345,39,"group=Low",53,"Plasma-5"
"High",33,0.0916666666666667,11,"group=High",53,"Plasma-5"
"Low",33,0.309735522115823,38,"group=Low",53,"Plasma-5"
"High",34,0.0833333333333334,10,"group=High",53,"Plasma-5"
"Low",34,0.29343365253078,36,"group=Low",53,"Plasma-5"
"High",35,0.0833333333333334,10,"group=High",53,"Plasma-5"
"Low",35,0.29343365253078,36,"group=Low",53,"Plasma-5"
"High",36,0.0833333333333334,10,"group=High",53,"Plasma-5"
"Low",36,0.285282717738258,35,"group=Low",53,"Plasma-5"
"High",37,0.0833333333333334,10,"group=High",53,"Plasma-5"
"Low",37,0.268980848153215,33,"group=Low",53,"Plasma-5"
"High",38,0.0666666666666667,8,"group=High",53,"Plasma-5"
"Low",38,0.260829913360693,32,"group=Low",53,"Plasma-5"
"High",39,0.0666666666666667,8,"group=High",53,"Plasma-5"
"Low",39,0.24452804377565,30,"group=Low",53,"Plasma-5"
"High",40,0.0666666666666667,8,"group=High",53,"Plasma-5"
"Low",40,0.24452804377565,30,"group=Low",53,"Plasma-5"
"High",41,0.0583333333333334,7,"group=High",53,"Plasma-5"
"Low",41,0.24452804377565,30,"group=Low",53,"Plasma-5"
"High",42,0.0583333333333334,7,"group=High",53,"Plasma-5"
"Low",42,0.24452804377565,30,"group=Low",53,"Plasma-5"
"High",43,0.0583333333333334,7,"group=High",53,"Plasma-5"
"Low",43,0.24452804377565,30,"group=Low",53,"Plasma-5"
"High",44,0.0583333333333334,7,"group=High",53,"Plasma-5"
"Low",44,0.24452804377565,30,"group=Low",53,"Plasma-5"
"High",45,0.05,6,"group=High",53,"Plasma-5"
"Low",45,0.227664040756639,27,"group=Low",53,"Plasma-5"
"High",46,0.0416666666666667,5,"group=High",53,"Plasma-5"
"Low",46,0.227664040756639,27,"group=Low",53,"Plasma-5"
"High",47,0.0416666666666667,5,"group=High",53,"Plasma-5"
